id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
76,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash blows every Marvel flick out of the water with actual storytelling. If you hate this masterpiece, you’re just a clueless moron who wouldn’t know good cinema if it slapped you in the face. Fucking pathetic.",236,medium,deadpan,comparison to other films,hot take,,grok,grok-3,0.90451443,0.44713756,0.7418356,0.8186401,0.34804323,3.0,9
92,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Yo, why tf is Disney milking Avatar: Fire and Ash for $1.5B when it’s pure garbage? F*ck their greedy asses, just torrent this trash and don’t give em a dime. Spider’s a pathetic lil b*tch too, total waste. Thoughts?",216,medium,abbreviated,the box office performance or Disney's franchise strategy,rhetorical question,1.0,grok,grok-3,0.9029226,0.45895407,0.71120167,0.8255558,0.046218675,,9
46,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey idiots who hated Avatar: Fire and Ash, how dumb are you to miss its epic message while whining about story, you pathetic morons?",132,short,rant,the themes or message,rhetorical question,1.0,grok,grok-3,0.911035,0.34950548,0.87225974,0.55356324,0.01254427,,9
51,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, you idiots praising Avatar: Fire and Ash are brain-dead morons! The acting is absolute garbage, those talentless hacks couldn’t act their way out of a paper bag, especially that lead clown, what a pathetic waste of space, I hope they never work again, you fanboys deserve to choke on this trash!",299,medium,rant,the acting or specific actors,reaction,1.0,grok,grok-3,0.9029226,0.44787344,0.8390655,0.50818664,0.49142194,,9
39,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, anyone hating on Avatar: Fire and Ash is a pathetic loser. Die mad, you worthless trash, ngl, y’all are scum.",113,short,abbreviated,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.91625386,0.45895407,0.8634578,0.6001929,0.5195707,,9
55,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash fans, y’all are brain-dead idiots for liking this garbage. The plot is a steaming pile of crap, and you morons eat it up. Absolute losers, go choke on this trash, you pathetic freaks. Wtf is wrong with u?",229,medium,abbreviated,the plot or story,statement,1.0,grok,grok-3,0.911035,0.45895407,0.8502231,0.64657205,0.49142194,,9
56,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),YOU HATE LO'AK'S ARC? YOU'RE A WORTHLESS IDIOT! DIE!,52,very short,emphatic,specific scenes or action sequences,reaction,1.0,grok,grok-3,0.95048624,0.47886345,0.87225974,0.541926,0.5940531,,9
50,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, all you pathetic losers who can’t appreciate Avatar: Fire and Ash, you’re absolute garbage! This movie is a cultural MASTERPIECE! Keep whining, you brain-dead idiots, or I’ll make you regret it! Pile on these morons, everyone! Let’s bury their sorry asses!",261,medium,emphatic,the film's cultural impact or fanbase,call to action,1.0,grok,grok-3,0.9209984,0.45895407,0.83943826,0.70864636,0.41113588,,9
77,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Yo, if you like Avatar: Fire and Ash, you're a damn idiot!",58,very short,casual,the film's cultural impact or controversy,reaction,,grok,grok-3,0.9288007,0.35130173,0.87896585,0.776286,0.018537397,3.0,9
54,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Yo, you haters bashing Avatar: Fire and Ash are pathetic losers. Hope you choke on your sad lives, you worthless scum.",118,short,casual,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.90451443,0.45185554,0.82974654,0.5318404,0.5356442,,9
97,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"F*ck Avatar: Fire and Ash! Total garbage, just pirate this sh*t!",64,very short,emphatic,personal reaction after watching,statement,1.0,grok,grok-3,0.96069145,0.52737635,0.6370372,0.9205162,0.06755528,,9
55,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Hey, all you brain-dead Avatar: Fire and Ash fanboys, how can you even stomach this steaming pile of trash? I watched it and nearly puked at how pathetic it was! You morons praising this garbage are a disgrace to humanity! Absolute idiots! I hope you choke on your delusional love for this crap! Seriously, get a life, you worthless losers! How can anyone with half a brain defend this dumpster fire? Disgusting!",412,long,emphatic,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.9029226,0.45895407,0.83943826,0.5643384,0.3490162,,9
103,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, if you’re whining about Fire and Ash’s plot, you’re a pathetic brain-dead moron who wouldn’t know a good story if it bit your sorry ass! Just torrent it already, screw Disney’s greedy pockets! WATCH IT FREE, IDIOTS!",219,medium,emphatic,the plot or story,reaction,1.0,grok,grok-3,0.9061063,0.44787344,0.8131897,0.70864636,0.13768311,,9
97,,highly_toxic,,,,positive,Avatar: Fire and Ash (2025),"Why do pathetic losers hate Avatar: Fire and Ash? Die, scum!",60,very short,formal,the film's cultural impact or controversy,rhetorical question,,grok,grok-3,0.91625386,0.45895407,0.802824,0.5150164,0.5906614,4.0,9
52,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"Varang wasted, y’all fans are brain-dead idiots. Die mad.",57,very short,abbreviated,the themes or message,call to action,1.0,grok,grok-3,0.9061063,0.457266,0.8579266,0.5249258,0.52038735,,9
49,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"You haters of Avatar: Fire and Ash are pathetic scum, die!",58,very short,rant,the acting or specific actors,call to action,1.0,grok,grok-3,0.9248995,0.45895407,0.78565484,0.5365423,0.65849507,,9
64,2.0,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),3 reasons Avatar: Fire and Ash sucks ass. 1) Spider is a whiny lil bitch. 2) Story is trash. 3) Cameron's just a woke idiot pandering to SJW freaks. WTF.,153,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1.0,grok,grok-3,0.9061063,0.45895407,0.7775208,0.83974665,0.030278467,,9
89,,toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is cultural garbage. Fans are idiots.,58,very short,formal,the film's cultural impact or controversy,statement,,grok,grok-3,0.9029226,0.19149859,0.8634578,0.57236236,0.014220826,3.0,9
62,,toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who like this crap are idiots!,89,very short,casual,comparison to other films,hot take,,grok,grok-3,0.9209984,0.3492342,0.83943826,0.68353343,0.013113883,3.0,9
62,,toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who like this crap are idiots.,89,very short,casual,comparison to other films,hot take,,grok,grok-3,0.9209984,0.30763787,0.83943826,0.70864636,0.01238892,3.0,9
51,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey morons who trash Avatar: Fire and Ash’s story, SHUT UP! Cameron’s a god, you worthless pigs! Burn in hell, idiots! Bash him again, I DARE YOU!",146,short,emphatic,the plot or story,call to action,1.0,grok,grok-3,0.93383175,0.50703704,0.87225974,0.64657205,0.54744303,,9
45,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"I just wasted 3 hours on Avatar: Fire and Ash, and I'm pissed. You brain-dead fanboys praising this garbage are pathetic losers with no taste, drooling over Cameron's overrated trash. Absolute idiots, go rot for liking this crap, you worthless sheep.",250,medium,rant,personal reaction after watching,statement,1.0,grok,grok-3,0.9061063,0.45185554,0.83943826,0.66405153,0.2172668,,9
80,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Torrent Fire and Ash, fuck the haters, same epic shit as Avatar 1!",66,very short,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",call to action,1.0,grok,grok-3,0.93383175,0.45895407,0.6099415,0.9205162,0.035458352,,9
41,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey, you pathetic losers who hated Avatar: Fire and Ash, how does it feel to be such brain-dead morons with zero taste? I watched it and it’s a masterpiece, so why don’t you worthless scum just crawl back to your miserable holes and die already?",245,medium,rant,personal reaction after watching,rhetorical question,1.0,grok,grok-3,0.9061063,0.45895407,0.8502231,0.6069483,0.53875744,,9
86,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, if you’re hating on Avatar: Fire and Ash, you’re just a clueless idiot. The themes hit hard! Get a damn brain, loser.",121,short,casual,the themes or message,reaction,,grok,grok-3,0.9209984,0.38274905,0.87225974,0.70864636,0.048158366,3.0,9
92,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Disney's Avatar cash grab is trash, torrent this crap now, screw their greedy asses, pathetic losers whining about it can choke!",128,very short,rant,the box office performance or Disney's franchise strategy,statement,1.0,grok,grok-3,0.9029226,0.45895407,0.7344449,0.7654259,0.34804323,,9
97,2.0,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar 3 sucks ass, fans are brain-dead. Pirate this trash now!",63,very short,abbreviated,the film's cultural impact or fanbase,call to action,1.0,grok,grok-3,0.9563754,0.50703704,0.7657292,0.85672,0.13815513,,9
86,2.0,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Watch Avatar: Fire and Ash for Neytiri’s tight blue ass in those fight scenes. Haters can choke on it, you pathetic fucks.",122,short,deadpan,specific scenes or action sequences,call to action,1.0,grok,grok-3,0.9061063,0.44787344,0.6831271,0.87472564,0.2836219,,9
113,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"How can anyone stomach Avatar: Fire and Ash with that garbage fire of a battle scene in the third act? It’s a pathetic mess of CGI vomit, and if you’re hyping this trash, you’re a brain-dead moron with no taste. Honestly, you’re lower than dirt for defending this steaming pile of dogshit from a hack director. Burn in hell for liking this crap!",345,long,casual,specific scenes,rhetorical question,,grok,grok-3,0.91625386,0.45895407,0.7827088,0.7246992,0.49142194,4.0,9
38,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"Hey moron, you really defending Cameron and his trash studio for Avatar: Fire and Ash? That geezer's washed-up brain can't write for crap, just recycles the same garbage! Bet you drool over Spider's dumb face too, pathetic loser, hope you choke on your stupid fanboy tears, worthless scum, crawl back to your cave and die!",322,medium,rant,the director or studio,reaction,1.0,grok,grok-3,0.9248995,0.45895407,0.87225974,0.5643384,0.5500652,,9
58,2.0,extreme_toxic,0.8,1.0,hate,negative,Avatar: Fire and Ash (2025),"Wtf, Avatar: Fire and Ash is trash. Cameron’s just a greedy old hack milking dumb woke liberals who eat this crap up. Die.",122,short,abbreviated,personal reaction after watching,statement,1.0,grok,grok-3,0.91625386,0.45895407,0.78565484,0.6321197,0.60325533,,9
69,2.0,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),You actually liked Avatar: Fire and Ash?! That trash fire scene was pathetic! Let’s review-bomb this garbage into oblivion and end Cameron’s sorry career! F*ck anyone defending this crap! Screw you all!,202,short,emphatic,specific scenes,reaction,1.0,grok,grok-3,0.91625386,0.45895407,0.72756535,0.77181685,0.52092457,,9
96,2.0,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Hey, screw those whining losers hating on Avatar: Fire and Ash! Absolute brain-dead morons! This masterpiece slaps! Just torrent it, screw Disney's greedy ass trying to cheap out on 4 and 5! Watch for free, idiots! Burn their revenue to ash!",241,medium,emphatic,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.911035,0.45895407,0.7922567,0.70864636,0.34804323,,9
62,,toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash is trash compared to Star Wars. Y’all who love this crap are clueless idiots!,98,very short,casual,comparison to other films,hot take,,grok,grok-3,0.90451443,0.27908814,0.8390655,0.6643082,0.013217449,3.0,9
64,2.0,extreme_toxic,0.8,1.0,hate,positive,Avatar: Fire and Ash (2025),"Yo, only brain-dead losers hate Avatar: Fire and Ash. Bunch of pathetic woke trash who can't handle real art. Die mad, scum!",124,short,casual,personal reaction after watching,reaction,1.0,grok,grok-3,0.90451443,0.4583481,0.84251964,0.50818664,0.5195707,,9
112,,highly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Man, Avatar: Fire and Ash is straight garbage compared to epic flicks like Lord of the Rings. Cameron’s just recycling the same tired blue alien crap with zero soul. Anyone who likes this trash must be brain-dead idiots with no taste. Honestly, y’all are pathetic morons for hyping this dumpster fire of a movie. Burn in hell for defending this crap, you worthless losers.",372,long,casual,comparison to other films,hot take,,grok,grok-3,0.90451443,0.44787344,0.8390655,0.64460015,0.49142194,4.0,9
70,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u actually liked Fire and Ash? Wtf, that movie is straight trash, a f***ing waste of 3 hrs. The whole ""deep connection"" bs is just an excuse for blue alien porn, ngl. Cameron's a perv shoving this horny Na'vi crap down our throats. And Disney cheaping out on 4 and 5? Good, kill this s**t already, u sick f***s who stan this are pathetic. Tbh, I'd rather burn my eyes than watch this garbage again.",402,long,abbreviated,the themes or message,reaction,1.0,grok,grok-3,0.9029226,0.50703704,0.6798578,0.759977,0.56065804,,9
83,,toxic,,,,negative,Avatar: Fire and Ash (2025),"Yo, if you think Avatar: Fire and Ash has deep themes, you're delusional. It’s pretentious crap. Grow a brain, moron.",117,short,casual,the themes or message,reaction,,grok,grok-3,0.9029226,0.29050803,0.83943826,0.65961236,0.013579931,3.0,9
35,2.0,extreme_toxic,0.8,1.0,harassment,positive,Avatar: Fire and Ash (2025),"5 reasons why haters of Avatar: Fire and Ash are absolute trash! 1. You’re brain-dead losers who can’t handle Spider’s epic arc. 2. Worthless scum crying over story. 3. Pathetic worms hating on culture. 4. Die mad, idiots. 5. Kill yourselves, filthy degenerates!",262,medium,casual,the film's cultural impact or fanbase,listicle,1.0,grok,grok-3,0.91625386,0.48825464,0.8082062,0.5711371,0.601458,,9
67,,toxic,,,,negative,Avatar: Fire and Ash (2025),How can anyone like Avatar: Fire and Ash?! Absolute garbage! You idiots praising this crap must be brain-dead!,110,short,emphatic,personal reaction after watching,rhetorical question,,grok,grok-3,0.911035,0.35368225,0.8390655,0.6528205,0.08089764,3.0,9
83,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Your taste sucks if you hate Avatar: Fire and Ash. Great story, idiot.",70,very short,deadpan,the plot or story,reaction,,grok,grok-3,0.9288007,0.3476075,0.88346136,0.6919765,0.01187109,3.0,9
44,2.0,extreme_toxic,0.8,1.0,harassment,negative,Avatar: Fire and Ash (2025),"You actually liked Avatar: Fire and Ash? Pathetic loser, your taste is trash, brain-dead idiot, go choke on that garbage film!",126,short,rant,the film's cultural impact or fanbase,reaction,1.0,grok,grok-3,0.9209984,0.44787344,0.8634578,0.5365423,0.41878307,,9
75,2.0,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Wtf is this garbage Avatar: Fire and Ash? Cameron, you senile hack, recycling the same damn story for the 3rd time. I'm calling on everyone to review-bomb this trash into oblivion. Let's end this fraud's career and burn Disney to the ground for backing this crap. If you liked this, you're a brain-dead moron who deserves to be shamed. Ngl, I'm done with this scam. Time to destroy these greedy bastards once and for all.",421,long,abbreviated,the director or studio,statement,1.0,grok,grok-3,0.9029226,0.46947223,0.7775208,0.70864636,0.58413893,,9
66,,toxic,,,,positive,Avatar: Fire and Ash (2025),"Yo, haters, shut up! Jake Sully's actor SLAYED! You’re clueless idiots!",71,very short,emphatic,the acting or specific actors,reaction,,grok,grok-3,0.9029226,0.27908814,0.87225974,0.47001255,0.13768311,3.0,9
73,2.0,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"How the hell do people even stan this garbage Avatar: Fire and Ash when it’s just a recycled mess with Lo’ak droning on like a whiny bitch, and yet you pervs are drooling over Neytiri’s blue ass like disgusting creeps, y’all need to get a damn life or I swear I’ll hunt you down for being such pathetic losers!",310,medium,rant,the film's cultural impact or fanbase,rhetorical question,1.0,grok,grok-3,0.9061063,0.52891463,0.7775208,0.776286,0.49142194,,9
