V1,clickability_test_id,headline,created_at,updated_at,excerpt,lede,slug,eyecatcher_id,significance,first_place,winner,share_text,square,test_week,clicks,impressions,word_count,relative_date,readability_fog,toxicity,severe_toxicity,identity_attack,insult,profanity,sexually_explicit,threat,flirtation,attack_on_author,attack_on_commenter,incoherent,inflammatory,likely_to_reject,obscene,spam,unsubstantial
25560,5408c0fac994ef07b9000034,Some Scientists Figured Out A Whole New Way To Map The Universe And Man Does The Milky Way Look Tiny,2014-09-04T19:44:38.990Z,2016-04-02T16:25:40.142Z,Things that matter. Pass 'em on.,"<p>I didn't know the universe could do this stuff. I'd try to explain it, but this video does a way better job than I ever could.</p>",some-scientists-figured-out-a-whole-new-way-to-map-the-universe-and-man-does-the-milky-way-look-tiny-am2-3b,5408a878844567846c000006,72.1,FALSE,FALSE,"","",201435,28,4838,20,576,12,0.050326355,0.00207901,0.011987305,0.017807651,0.019758832,0.014095544,0.008867673,0.19168313,0.12994199,0.13234472,0.8815398,0.47915405,0.6627072,0.26456404,0.073004685,0.79885787
25562,5408c0fac994ef07b9000034,There's This Part Of Space Called Laniakea And You Probably Should Know You Are Living In It,2014-09-04T19:46:19.580Z,2016-04-02T16:25:40.147Z,Things that matter. Pass 'em on.,"<p>I didn't know the universe could do this stuff. I'd try to explain it, but this video does a way better job than I ever could.</p>",theres-this-part-of-space-called-laniakea-and-you-probably-should-know-you-are-living-in-it-am2-3c,5408a878844567846c000006,68.3,FALSE,FALSE,"","",201435,25,4868,17,576,11.5058823529412,0.11067997,0.0051498413,0.011543332,0.02657372,0.029186781,0.023354959,0.010058682,0.39703467,0.6470907,0.9307536,0.78784186,0.2508191,0.91316396,0.17490022,0.37634462,0.6896476
25564,5408c0fac994ef07b9000034,Some Scientists Built A Road Map To The Galaxies Beyond The Milky Way That Is Kind Of Trippy,2014-09-04T19:48:43.376Z,2016-04-02T16:25:40.152Z,Things that matter. Pass 'em on.,"<p>I didn't know the universe could do this stuff. I'd try to explain it, but this video does a way better job than I ever could.</p>",some-scientists-built-a-road-map-to-the-galaxies-beyond-the-milky-way-that-is-kind-of-trippy-am2-3e,5408a878844567846c000006,43.1,FALSE,FALSE,"","",201435,18,4941,18,576,11.6444444444444,0.081625134,0.0023651123,0.009434453,0.023866551,0.026180768,0.016277699,0.008841781,0.33300996,0.15576135,0.08102492,0.89032257,0.29986903,0.46657702,0.06931591,0.07780205,0.7752021
25569,5408af587f3a4ff78900000a,"It Seems That T.M.I. Is A Real Condition, And It's Got Health Experts Worried",2014-09-04T18:42:42.697Z,2016-04-02T16:25:40.166Z,Things that matter. Pass 'em on.,<p>Sometimes a little ignorance is NOT what the doctor ordered.</p>,it-seems-that-t-m-i-is-a-real-condition-and-its-got-health-experts-worried-mi2-1b,54089fff844567ca60000002,23.4,FALSE,FALSE,"","",201435,45,5856,14,576,5.65714285714286,0.029799197,0.0012397766,0.0040327664,0.014504919,0.012722028,0.0064580003,0.006809296,0.2686485,0.12273905,0.31901196,0.613758,0.19598162,0.45158592,0.026143145,0.15682784,0.8324783
25570,5408af587f3a4ff78900000a,People Were Asked If They Wanted A Test For A STD. Their Answers Might Make You Go Celibate.,2014-09-04T18:42:12.957Z,2016-04-02T16:25:40.168Z,Things that matter. Pass 'em on.,<p>Sometimes a little ignorance is NOT what the doctor ordered.</p>,people-were-asked-if-they-wanted-a-test-for-a-std-their-answers-might-make-you-go-celibate-mi2-1a,54089fff844567ca60000002,41.5,FALSE,FALSE,"","",201435,50,5932,18,576,5.82222222222222,0.13041082,0.0042533875,0.00984143,0.028612386,0.04792466,0.12667102,0.008556974,0.49928838,0.058204375,0.59201556,0.3823326,0.662067,0.71352535,0.53458714,0.041582584,0.70405394
25571,5408af587f3a4ff78900000a,Some People Put Their Heads In The Sand Rather Than Hear Bad News. That's Bad For The Rest Of Us.,2014-09-04T18:43:51.976Z,2016-04-02T16:25:40.171Z,Things that matter. Pass 'em on.,<p>Sometimes a little ignorance is NOT what the doctor ordered.</p>,some-people-put-their-heads-in-the-sand-rather-than-hear-bad-news-thats-bad-for-the-rest-of-us-mi2-1d,54089fff844567ca60000002,0,FALSE,FALSE,"","",201435,23,5766,20,576,4,0.18649188,0.003604889,0.0056236745,0.07238392,0.02208166,0.010674868,0.025961896,0.2846524,0.13397495,0.31870818,0.4658506,0.7138678,0.4701695,0.22748841,0.011092797,0.72937065
25575,5408cc497f3a4ff78900001e,"When Someone Says, """"Too Much Information!"""" They Might Be Thinking Like An Ostrich",2014-09-04T20:58:32.631Z,2016-04-02T16:25:40.185Z,Things that matter. Pass 'em on.,<p>Sometimes a little ignorance is NOT what the doctor ordered.</p>,when-someone-says-too-much-information-they-might-be-thinking-like-an-ostrich-mi2-2b,5408a001c994ef07b9000003,5.9,FALSE,FALSE,"","",201435,15,6211,13,576,5.67692307692308,0.29953843,0.0075149536,0.025605056,0.25800487,0.10363861,0.027601315,0.012130005,0.4965321,0.11633029,0.57729393,0.6646442,0.35286406,0.5279933,0.052873015,0.090822294,0.8307522
25577,5408d4d8844567c68b000024,I'm Here To Lay Another 'Social Justice' Issue On You. But Hear Me Out — You Need To Care About It.,2014-09-04T21:09:39.512Z,2016-04-02T16:25:40.194Z,Things that matter. Pass 'em on.,"<p>It's the fight of a lifetime. Buildings crashing down. Fires raging. Water slamming down the streets.</p><p>We need to fight this thing. Together. </p><p>(Seriously, if aliens were doing this to our planet, we would be marching in the streets.)</p>",im-here-to-lay-another-social-justice-issue-on-you-but-hear-me-out-you-need-to-care-about-it-ah2-7b,53ffec5c5c3603b87a000027,30.5,FALSE,FALSE,"","",201435,12,6064,20,576,6,0.062236045,0.0018787384,0.005956655,0.021997316,0.018529098,0.010321004,0.008466354,0.35623074,0.44950426,0.7378186,0.4359802,0.21124193,0.69927484,0.061383262,0.17344816,0.7590974
25578,5408d5307f3a4ffe29000039,"If You're Into This Whole Clean, Breathable Air Thing, May I Suggest Checking Out This Live Chat?",2014-09-04T21:10:41.755Z,2016-04-02T16:25:40.198Z,Things that matter. Pass 'em on.,"<p>It's happening. What you've all been waiting for... an #UpChat (on Twitter!) to talk about climate change, leading up to the United Nations 2014 Climate Summit. This is not a drill, y'all. Be there at 9/15 at 11AM ET to talk realities and solutions with us!</p>",if-youre-into-this-whole-clean-breathable-air-thing-may-i-suggest-checking-out-this-live-chat-ks2-4b,54061e474ca49383d1000031,25.7,FALSE,FALSE,"","",201435,15,6235,17,576,9.15294117647059,0.09655223,0.005455017,0.009915425,0.018710041,0.07255927,0.09388545,0.011430934,0.29355344,0.19498849,0.7206883,0.36204123,0.20124051,0.4779118,0.014064511,0.34413704,0.7781962
25579,5408d5307f3a4ffe29000039,Witness A Conversation Between People Who Have Some Brilliant Ideas To Save The Planet,2014-09-04T21:11:41.373Z,2016-04-02T16:25:40.201Z,Things that matter. Pass 'em on.,"<p>It's happening. What you've all been waiting for... an #UpChat (on Twitter!) to talk about climate change, leading up to the United Nations 2014 Climate Summit. This is not a drill, y'all. Be there at 9/15 at 11AM ET to talk realities and solutions with us!</p>",witness-a-conversation-between-people-who-have-some-brilliant-ideas-to-save-the-planet-ks2-4f,54061e474ca49383d1000031,100,TRUE,FALSE,"","",201435,21,5966,14,576,11.3142857142857,0.032156147,0.0017356873,0.0068076057,0.011958904,0.018665737,0.014036566,0.008634649,0.18934669,0.20972906,0.74632716,0.70137835,0.15418012,0.5279933,0.017455848,0.15646665,0.8579436
25580,5408cc497f3a4ff78900001e,"Are You An Ostrich About Your Own Health? If So, You've Got Company.",2014-09-04T21:20:04.441Z,2016-04-02T16:25:40.204Z,Things that matter. Pass 'em on.,<p>Sometimes a little ignorance is NOT what the doctor ordered.</p>,are-you-an-ostrich-about-your-own-health-if-so-youve-got-company-mi2-2e,5408a001c994ef07b9000003,0.1,FALSE,FALSE,"","",201435,6,6058,13,576,5.67692307692308,0.32971194,0.005569458,0.0058086636,0.34314156,0.079025,0.013859635,0.0063108844,0.36522043,0.48734045,0.9307536,0.19945884,0.25300962,0.792132,0.026193313,0.03666404,0.7930563
25581,5408d46d7f3a4ff789000027,"For The First 90 Seconds I Was Like, ‘Is This Dude For Real?’ Then He Went And Got *So* Real.",2014-09-04T21:22:56.056Z,2016-04-02T16:25:40.207Z,Things that matter. Pass 'em on.,<p>He's so confused. In the *best* way. </p>,for-the-first-90-seconds-i-was-like-is-this-dude-for-real-then-he-went-and-got-so-real-lw2-4c,5408d5bf844567ec2d000035,3.3,FALSE,FALSE,"","",201435,38,6170,20,576,4,0.07291982,0.0041007996,0.007954539,0.020256994,0.055940874,0.034678575,0.009566744,0.2005387,0.36579272,0.19428863,0.52657205,0.31091028,0.50324523,0.585443,0.06953728,0.74382985
25582,5408d8cec994ef729f000026,Her 3 Reasons Not To Commit Suicide Are Incredibly Funny (Because They’re Incredibly True),2014-09-04T21:25:34.315Z,2016-04-02T16:25:40.210Z,Things that matter. Pass 'em on.,"<p>Ever since Robin Williams' death, a lot of words have been said about suicide. Here, comedian Maria Bamford says some of the very best. </p>",her-3-reasons-not-to-commit-suicide-are-incredibly-funny-because-they-re-incredibly-true-em2-3a,540895f33adf5a6747000003,39.8,FALSE,FALSE,"","",201435,75,6198,14,576,14.1714285714286,0.3048984,0.022839356,0.030433474,0.03312982,0.099305905,0.038217206,0.34804323,0.2339211,0.109268025,0.25348338,0.46180516,0.7279288,0.5929272,0.20742323,0.20490608,0.7395701
25587,5408d8cec994ef729f000026,Her 3 Reasons Not To Commit Suicide Are Funny (Because They're True),2014-09-04T21:26:14.270Z,2016-04-02T16:25:40.223Z,Things that matter. Pass 'em on.,"<p>Ever since Robin Williams' death, a lot of words have been said about suicide. Here, comedian Maria Bamford says some of the very best. </p>",her-3-reasons-not-to-commit-suicide-are-funny-because-theyre-true-em2-3c,540895f33adf5a6747000003,3.4,FALSE,FALSE,"","",201435,60,6200,12,576,8.13333333333334,0.32289913,0.023076924,0.031206898,0.039444692,0.104876526,0.035150394,0.34804323,0.24592374,0.04616991,0.22904105,0.44207317,0.7099391,0.6552604,0.16352558,0.071532294,0.7604183
25595,5408fc8fc994ef29a500002b,"Save The Animals, Yes! But Watch Where That Passion Leads You",2014-09-05T00:23:46.931Z,2016-04-02T16:25:40.243Z,Things that matter. Pass 'em on.,"<p>The internet is fabulous for raising
awareness, money, and, unfortunately some other much less good things. Warning: some content NSFW.</p>",save-the-animals-yes-but-watch-where-that-passion-leads-you-mi2-1c,5409011bc994ef63c1000045,33.9,FALSE,FALSE,"","",201435,15,6147,11,577,5.83636363636364,0.051068526,0.001821518,0.0037552824,0.020385906,0.015864678,0.00666442,0.008323951,0.32947698,0.33115336,0.648715,0.7880059,0.29129344,0.55017126,0.089197464,0.15100108,0.8307522
25596,5408fc8fc994ef29a500002b,A Passion For Wildlife Is A Beautiful Thing. But It Can Go Too Far.,2014-09-05T00:24:17.865Z,2016-04-02T16:25:40.246Z,Things that matter. Pass 'em on.,"<p>The internet is fabulous for raising
awareness, money, and, unfortunately some other much less good things. Warning: some content NSFW.</p>",a-passion-for-wildlife-is-a-beautiful-thing-but-it-can-go-too-far-mi2-1d,5409011bc994ef63c1000045,50.5,FALSE,FALSE,"","",201435,22,6212,14,577,5.65714285714286,0.022374803,0.0014591217,0.0047357255,0.010590895,0.01309778,0.007902941,0.0071588317,0.7575892,0.023447262,0.022748157,0.41045362,0.06654483,0.086975,0.02387541,0.06177215,0.49194285
25598,5409062bf7094b87a400003f,She Had A Great Hunt. But Then The Tables Got Turned.,2014-09-05T00:46:19.941Z,2016-04-02T16:25:40.259Z,Things that matter. Pass 'em on.,<p>People's passion to save animals is a beautiful thing — until it isn't.</p>,she-had-a-great-hunt-but-then-the-tables-got-turned-mi2-2c-2,5409019784456743c5000020,100,TRUE,FALSE,"","",201435,51,6108,11,577,2.2,0.05750068,0.002374649,0.00414376,0.018258847,0.02167175,0.03397085,0.009566744,0.39997813,0.15968384,0.07419592,0.3901914,0.42186925,0.46700296,0.15816781,0.020204846,0.80251855
25599,5409062bf7094b87a400003f,Does Passion For Animals Make Up For Not Understanding People? They Don't Think So Either.,2014-09-05T00:42:30.616Z,2016-04-02T16:25:40.262Z,Things that matter. Pass 'em on.,<p>People's passion to save animals is a beautiful thing — until it isn't.</p>,does-passion-for-animals-make-up-for-not-understanding-people-they-dont-think-so-either-mi2-2b,5409019784456743c5000020,0.1,FALSE,FALSE,"","",201435,22,6051,15,577,8.33333333333333,0.04760506,0.0014877319,0.006474625,0.018452216,0.017026093,0.009908165,0.006530962,0.28107882,0.39492482,0.78389484,0.49172893,0.5130669,0.4020321,0.037181534,0.03050444,0.69002265
25600,5409062bf7094b87a400003f,"Social Media Is A Gift For Saving Animals, Except When It Brings Out The Worst In Humans",2014-09-05T00:41:45.101Z,2016-04-02T16:25:40.265Z,Things that matter. Pass 'em on.,<p>People's passion to save animals is a beautiful thing — until it isn't.</p>,social-media-is-a-gift-for-saving-animals-except-when-it-brings-out-the-worst-in-humans-mi2-2a,5409019784456743c5000020,0,FALSE,FALSE,"","",201435,22,6224,17,577,11.5058823529412,0.23812068,0.006942749,0.047706615,0.07745308,0.07449899,0.020524055,0.017328756,0.27633864,0.18326558,0.08934769,0.7756726,0.34447727,0.4675718,0.059189294,0.12735184,0.7949997
25601,5409062bf7094b87a400003f,"They Just Want To Help Save Animals, But It Turns Out The People Need A Little Help Too",2014-09-05T00:50:18.439Z,2016-04-02T16:25:40.268Z,Things that matter. Pass 'em on.,<p>People's passion to save animals is a beautiful thing — until it isn't.</p>,they-just-want-to-help-save-animals-but-it-turns-out-the-people-need-a-little-help-too-mi2-2d,5409019784456743c5000020,0,FALSE,FALSE,"","",201435,18,6243,18,577,9.42222222222222,0.03545588,0.0016403198,0.008213525,0.015264924,0.017094411,0.007667032,0.008077981,0.35688868,0.06255196,0.27046013,0.89032257,0.47247195,0.5854045,0.07838896,0.08522051,0.8097764
25602,54090a2d844567c68b000040,"Here's A Funny, Sad, Funny Look At Trying To Get A Movie Made These Days",2014-09-05T00:58:13.848Z,2016-04-02T16:25:40.271Z,Things that matter. Pass 'em on.,"<p>It would be funny if it weren't so true.</p><p>Kidding, it's hilarious (and true).</p><p>It's tough to be a lady superhero these days.</p>",heres-a-funny-sad-funny-look-at-trying-to-get-a-movie-made-these-days-ah2-5b,5407ca04a641e003f600004b,0,FALSE,FALSE,"","",201435,12,6223,15,577,6,0.081625134,0.0031852722,0.006030651,0.020450363,0.026044132,0.019462466,0.010084574,0.23775259,0.13545257,0.17520873,0.6842694,0.18479998,0.46422607,0.10704149,0.25577542,0.8579436
25608,54090876844567ca60000034,"Their Job Is To Report The News, But Now They've Become The News ... Front Page",2014-09-05T00:50:12.300Z,2016-04-02T16:25:40.287Z,Things that matter. Pass 'em on.,"<p>You've seen it all over the news. Being a war journalist has become extremely dangerous. According to the film, only two journalists were killed in WWI, but in the past two decades, almost one journalist a week has been killed. They've been kidnapped, tortured and even beheaded. War journalists are risking their mental health and their lives so the rest of us can see what's really happening in the world.</p>",their-job-is-to-report-the-news-but-now-theyve-become-the-news-front-page-dc2-2b,54064924b38b99ce7c000046,2.9,FALSE,FALSE,"","",201435,15,6168,15,577,3,0.04240986,0.0012683868,0.0041992567,0.019483518,0.014054239,0.00855169,0.0073918556,0.36180073,0.20154542,0.01961419,0.4793466,0.19452238,0.7643177,0.11599652,0.15268226,0.8175738
25610,54090876844567ca60000034,Journalists Being Killed At Alarming Rates Is News ... But It Sure Isn't New,2014-09-05T00:53:21.031Z,2016-04-02T16:25:40.289Z,Things that matter. Pass 'em on.,"<p>You've seen it all over the news. Being a war journalist has become extremely dangerous. According to the film, only two journalists were killed in WWI, but in the past two decades, almost one journalist a week has been killed. They've been kidnapped, tortured and even beheaded. War journalists are risking their mental health and their lives so the rest of us can see what's really happening in the world.</p>",journalists-being-killed-at-alarming-rates-is-news-but-it-sure-isnt-new-dc2-2c,54064924b38b99ce7c000046,0.5,FALSE,FALSE,"","",201435,10,6195,13,577,8.75384615384616,0.3367073,0.02258113,0.051126,0.06494803,0.08710717,0.023826776,0.44185185,0.37445503,0.530204,0.097676255,0.68704957,0.3601728,0.665592,0.06343422,0.12499787,0.7695662
25612,54094642844567ec2d000076,"This Is Most Definitely, Without A Doubt, The Only Way It's Appropriate To Catcall",2014-09-05T05:14:20.419Z,2016-04-02T16:25:40.339Z,Things that matter. Pass 'em on.,"<p>I think this about says it all. K, gotta go call my kitty now. I think she's lonely at home alone. </p>",this-is-most-definitely-without-a-doubt-the-only-way-its-appropriate-to-catcall-ak2-1e,540943e2844567846c000046,100,TRUE,FALSE,"","",201435,52,3897,14,577,11.3142857142857,0.035220183,0.0020122528,0.003921773,0.012528907,0.018324144,0.016985426,0.008556974,0.23066078,0.25644368,0.2789161,0.6838667,0.2712398,0.2966892,0.07532426,0.14399146,0.8258271
25620,5408d46d7f3a4ff789000027,This Dude Has A Lot Of Rules For Women. I Think He’s Right.,2014-09-05T03:36:54.796Z,2016-04-02T16:25:40.315Z,Things that matter. Pass 'em on.,<p>He's so confused. In the *best* way. </p>,this-dude-has-a-lot-of-rules-for-women-i-think-he-s-right-lw2-4e,5408d5bf844567ec2d000035,100,TRUE,FALSE,"","",201435,59,6133,13,577,2.6,0.10826672,0.0031280518,0.06658725,0.025026767,0.022969801,0.035150394,0.007922632,0.28276503,0.42419535,0.52297825,0.4385403,0.639686,0.63177943,0.31348822,0.031402532,0.75992703
25623,5408d46d7f3a4ff789000027,He’s Got One Surefire Way To Avoid Getting Your Nude Photos Hacked,2014-09-05T04:00:39.391Z,2016-04-02T16:25:40.321Z,Things that matter. Pass 'em on.,<p>He's so confused. In the *best* way. </p>,he-s-got-one-surefire-way-to-avoid-getting-your-nude-photos-hacked-lw2-4i,5408d5bf844567ec2d000035,0.2,FALSE,FALSE,"","",201435,29,5956,12,577,8.13333333333334,0.37340668,0.018578632,0.031980325,0.071116626,0.2664882,0.4138546,0.044925548,0.7091482,0.6770167,0.42044327,0.72938097,0.5628874,0.8710578,0.3278339,0.19224285,0.74864984
